"","weave","exposure","target","replication","info"
"58","ds","bigm","goalinfo6","60",5.75860328095455
"59","ds","bigm","goalinfo6","61",5.7609403327601
"60","ds","bigm","goalinfo6","62",5.75070708075547
"61","ds","bigm","goalinfo6","63",5.74450967264055
"62","ds","bigm","goalinfo6","64",5.74550118419197
"63","ds","bigm","goalinfo6","65",5.75796629286777
"64","ds","bigm","goalinfo6","66",5.74715565867912
"65","ds","bigm","goalinfo6","67",5.74722234408954
"66","ds","bigm","goalinfo6","68",5.74822516129417
"67","ds","bigm","goalinfo6","69",5.73614684654721
"68","ds","bigm","goalinfo6","7",5.74472979618213
"69","ds","bigm","goalinfo6","70",5.74812809240818
"70","ds","bigm","goalinfo6","71",5.74487063238572
"71","ds","bigm","goalinfo6","72",5.75062121823354
"72","ds","bigm","goalinfo6","73",5.74799341693403
"73","ds","bigm","goalinfo6","74",5.73857193192061
"74","ds","bigm","goalinfo6","75",5.76400629876397
"75","ds","bigm","goalinfo6","76",5.75520459357794
"76","ds","bigm","goalinfo6","77",5.75543096717319
"77","ds","bigm","goalinfo6","78",5.75826129661776
"78","ds","bigm","goalinfo6","79",5.73918691145619
"79","ds","bigm","goalinfo6","8",5.74487445804191
"80","ds","bigm","goalinfo6","80",5.75347489081968
"81","ds","bigm","goalinfo6","81",5.74235530115628
"82","ds","bigm","goalinfo6","82",5.75070375319308
"83","ds","bigm","goalinfo6","83",5.74975796637608
"84","ds","bigm","goalinfo6","84",5.76218416426108
"85","ds","bigm","goalinfo6","85",5.76823343230652
"86","ds","bigm","goalinfo6","86",5.75919065862202
"87","ds","bigm","goalinfo6","87",5.74928143066258
"88","ds","bigm","goalinfo6","88",5.75544899798767
"89","ds","bigm","goalinfo6","89",5.77097898133712
"90","ds","bigm","goalinfo6","9",5.7424097399694
"91","ds","bigm","goalinfo6","90",5.75662175716384
"92","ds","bigm","goalinfo6","91",5.76365106133071
"93","ds","bigm","goalinfo6","92",5.74309512667456
"94","ds","bigm","goalinfo6","93",5.75480370354904
"95","ds","bigm","goalinfo6","94",5.73839628981087
"96","ds","bigm","goalinfo6","95",5.76077493457147
"97","ds","bigm","goalinfo6","96",5.74594587953516
"98","ds","bigm","goalinfo6","97",5.7608716764631
"99","ds","bigm","goalinfo6","98",5.74100806278044
"100","ds","bigm","goalinfo6","99",5.75518970112317
"101","ds","bigm","goalinfo7","1",6.52536787736742
"102","ds","bigm","goalinfo7","10",6.52700941930788
"103","ds","bigm","goalinfo7","100",6.52558735589959
"104","ds","bigm","goalinfo7","11",6.50590965443792
"105","ds","bigm","goalinfo7","12",6.52709634336383
"106","ds","bigm","goalinfo7","13",6.48829382773047
"107","ds","bigm","goalinfo7","14",6.43220741287105
"108","ds","bigm","goalinfo7","15",6.51887198243914
"109","ds","bigm","goalinfo7","16",6.52542263130342
"110","ds","bigm","goalinfo7","17",6.54352998329244
"111","ds","bigm","goalinfo7","18",6.48516482619534
"112","ds","bigm","goalinfo7","19",6.52364725806463
"113","ds","bigm","goalinfo7","2",6.48910111696717
"114","ds","bigm","goalinfo7","20",6.52328596466589
"115","ds","bigm","goalinfo7","21",6.52099293593161
"116","ds","bigm","goalinfo7","22",6.52069135191288
"117","ds","bigm","goalinfo7","23",6.52936859613358
"118","ds","bigm","goalinfo7","24",6.52528759286163
"119","ds","bigm","goalinfo7","25",6.52501811417576
"120","ds","bigm","goalinfo7","26",6.54629353176303
"121","ds","bigm","goalinfo7","27",6.52430013680027
"122","ds","bigm","goalinfo7","28",6.51672965640722
"123","ds","bigm","goalinfo7","29",6.51402054471981
"124","ds","bigm","goalinfo7","3",6.48161891555763
"125","ds","bigm","goalinfo7","30",6.50773934672997
"126","ds","bigm","goalinfo7","31",6.52278682308678
"127","ds","bigm","goalinfo7","32",6.52778092379633
"128","ds","bigm","goalinfo7","33",6.52983436075287
"129","ds","bigm","goalinfo7","34",6.52635493015831
"130","ds","bigm","goalinfo7","35",6.51208237082263
"131","ds","bigm","goalinfo7","36",6.52469319897203
"132","ds","bigm","goalinfo7","37",6.52642637233692
"133","ds","bigm","goalinfo7","38",6.50386521624203
"134","ds","bigm","goalinfo7","39",6.51871504493654
"135","ds","bigm","goalinfo7","4",6.54261307037877
"136","ds","bigm","goalinfo7","40",6.51412216250083
"137","ds","bigm","goalinfo7","41",6.52916665218107
"138","ds","bigm","goalinfo7","42",6.51666801392382
"139","ds","bigm","goalinfo7","43",6.50860027535289
"140","ds","bigm","goalinfo7","44",6.50561248459912
"141","ds","bigm","goalinfo7","45",6.51231578815329
"142","ds","bigm","goalinfo7","46",6.507355460339
"143","ds","bigm","goalinfo7","47",6.51149779904223
"144","ds","bigm","goalinfo7","48",6.51345558367433
"145","ds","bigm","goalinfo7","49",6.50384589280231
"146","ds","bigm","goalinfo7","5",6.52263880253791
"147","ds","bigm","goalinfo7","50",6.53126790036816
"148","ds","bigm","goalinfo7","51",6.50252994711616
"149","ds","bigm","goalinfo7","52",6.526228949841
"150","ds","bigm","goalinfo7","53",6.53065023484003
"151","ds","bigm","goalinfo7","54",6.52899504763448
"152","ds","bigm","goalinfo7","55",6.53095263824224
"153","ds","bigm","goalinfo7","56",6.52208966161368
"154","ds","bigm","goalinfo7","57",6.48190352279781
"155","ds","bigm","goalinfo7","58",6.52854557202816
"156","ds","bigm","goalinfo7","59",6.52795248720912
"157","ds","bigm","goalinfo7","6",6.52329740560211
"158","ds","bigm","goalinfo7","60",6.51710399723513
"159","ds","bigm","goalinfo7","61",6.51573310681431
"160","ds","bigm","goalinfo7","62",6.51562357238596
"161","ds","bigm","goalinfo7","63",6.52041491450982
"162","ds","bigm","goalinfo7","64",6.51469057803211
"163","ds","bigm","goalinfo7","65",6.52701153981539
"164","ds","bigm","goalinfo7","66",6.52784140704298
"165","ds","bigm","goalinfo7","67",6.5184678836434
"166","ds","bigm","goalinfo7","68",6.51979019721074
"167","ds","bigm","goalinfo7","69",6.53002695339288
"168","ds","bigm","goalinfo7","7",6.52232154462711
"169","ds","bigm","goalinfo7","70",6.51179028094012
"170","ds","bigm","goalinfo7","71",6.51621352314445
"171","ds","bigm","goalinfo7","72",6.51488803093403
"172","ds","bigm","goalinfo7","73",6.51206143014551
"173","ds","bigm","goalinfo7","74",6.54399886209776
"174","ds","bigm","goalinfo7","75",6.51956873009355
"175","ds","bigm","goalinfo7","76",6.51919515984918
"176","ds","bigm","goalinfo7","77",6.50907721612777
"177","ds","bigm","goalinfo7","78",6.55471596678249
"178","ds","bigm","goalinfo7","79",6.52111547747547
"179","ds","bigm","goalinfo7","8",6.51505607581946
"180","ds","bigm","goalinfo7","80",6.53553024337933
"181","ds","bigm","goalinfo7","81",6.52180797287045
"182","ds","bigm","goalinfo7","82",6.51803179990887
"183","ds","bigm","goalinfo7","83",6.52538266765568
"184","ds","bigm","goalinfo7","84",6.52339259148873
"185","ds","bigm","goalinfo7","85",6.52494595657711
"186","ds","bigm","goalinfo7","86",6.52078168641275
"187","ds","bigm","goalinfo7","87",6.53174624340166
"188","ds","bigm","goalinfo7","88",6.50976540877382
"189","ds","bigm","goalinfo7","89",6.52630383968689
"190","ds","bigm","goalinfo7","9",6.53736739901936
"191","ds","bigm","goalinfo7","90",6.51097674245016
"192","ds","bigm","goalinfo7","91",6.51528863849326
"193","ds","bigm","goalinfo7","92",6.54054204804514
"194","ds","bigm","goalinfo7","93",6.51322129571365
"195","ds","bigm","goalinfo7","94",6.50178779388361
"196","ds","bigm","goalinfo7","95",6.51386258528213
"197","ds","bigm","goalinfo7","96",6.5238889230361
"198","ds","bigm","goalinfo7","97",6.52478830534579
"199","ds","bigm","goalinfo7","98",6.52335744289543
"200","ds","bigm","goalinfo7","99",6.52939679546191
"201","ds","bigm","goalinfo8","1",7.10598419046439
"202","ds","bigm","goalinfo8","10",7.07999915175003
"203","ds","bigm","goalinfo8","100",7.07197428044195
"204","ds","bigm","goalinfo8","11",7.06495837787568
"205","ds","bigm","goalinfo8","12",7.07368515670236
"206","ds","bigm","goalinfo8","13",6.86382498928145
"207","ds","bigm","goalinfo8","14",6.9575869914225
"208","ds","bigm","goalinfo8","15",7.01135789038091
"209","ds","bigm","goalinfo8","16",7.07150066576694
"210","ds","bigm","goalinfo8","17",7.05857092322369
"211","ds","bigm","goalinfo8","18",6.97372144106358
"212","ds","bigm","goalinfo8","19",7.06414231540754
"213","ds","bigm","goalinfo8","2",7.06096421038186
"214","ds","bigm","goalinfo8","20",7.07411637301027
"215","ds","bigm","goalinfo8","21",7.06861818980754
"216","ds","bigm","goalinfo8","22",7.04255348625625
"217","ds","bigm","goalinfo8","23",7.02297607893247
"218","ds","bigm","goalinfo8","24",7.0714736013035
"219","ds","bigm","goalinfo8","25",7.05153446926454
"220","ds","bigm","goalinfo8","26",7.09811724341547
"221","ds","bigm","goalinfo8","27",7.02950358169564
"222","ds","bigm","goalinfo8","28",7.05415188970854
"223","ds","bigm","goalinfo8","29",7.06399939828256
"224","ds","bigm","goalinfo8","3",7.04592212953042
"225","ds","bigm","goalinfo8","30",7.07166676558465
"226","ds","bigm","goalinfo8","31",7.04981525094779
"227","ds","bigm","goalinfo8","32",7.05405215126737
"228","ds","bigm","goalinfo8","33",7.06075682050924
"229","ds","bigm","goalinfo8","34",7.0880765473457
"230","ds","bigm","goalinfo8","35",7.05915217923451
"231","ds","bigm","goalinfo8","36",7.08182015060605
"232","ds","bigm","goalinfo8","37",7.05634219179421
"233","ds","bigm","goalinfo8","38",7.0887460486336
"234","ds","bigm","goalinfo8","39",7.04586637124085
"235","ds","bigm","goalinfo8","4",7.07250155070357
"236","ds","bigm","goalinfo8","40",7.04017116548619
"237","ds","bigm","goalinfo8","41",7.03153940774229
"238","ds","bigm","goalinfo8","42",7.05520257547456
"239","ds","bigm","goalinfo8","43",7.0675619815241
"240","ds","bigm","goalinfo8","44",7.08047681024418
"241","ds","bigm","goalinfo8","45",7.05665003031257
"242","ds","bigm","goalinfo8","46",7.08108919717391
"243","ds","bigm","goalinfo8","47",7.0241229601778
"244","ds","bigm","goalinfo8","48",7.07542143038952
"245","ds","bigm","goalinfo8","49",7.03024086369937
"246","ds","bigm","goalinfo8","5",7.02494618072187
"247","ds","bigm","goalinfo8","50",7.08973941327749
"248","ds","bigm","goalinfo8","51",7.06313493061649
"249","ds","bigm","goalinfo8","52",7.09651548532855
"250","ds","bigm","goalinfo8","53",7.05894831533967
"251","ds","bigm","goalinfo8","54",7.0906992506036
"252","ds","bigm","goalinfo8","55",7.0754677013801
"253","ds","bigm","goalinfo8","56",7.07179513256942
"254","ds","bigm","goalinfo8","57",7.05505579461424
"255","ds","bigm","goalinfo8","58",7.07566662772345
"256","ds","bigm","goalinfo8","59",7.08704185454201
"257","ds","bigm","goalinfo8","6",6.93630236075529
"258","ds","bigm","goalinfo8","60",6.97131889029662
"259","ds","bigm","goalinfo8","61",7.08447396463023
"260","ds","bigm","goalinfo8","62",7.08504416016335
"261","ds","bigm","goalinfo8","63",7.06006005096279
"262","ds","bigm","goalinfo8","64",7.07573399792738
"263","ds","bigm","goalinfo8","65",7.09576650785803
"264","ds","bigm","goalinfo8","66",7.06044593617261
"265","ds","bigm","goalinfo8","67",7.0788121079344
"266","ds","bigm","goalinfo8","68",7.05757673807057
"267","ds","bigm","goalinfo8","69",7.07831321153018
"268","ds","bigm","goalinfo8","7",7.07884282922997
"269","ds","bigm","goalinfo8","70",7.04843046208086
"270","ds","bigm","goalinfo8","71",7.09754818085727
"271","ds","bigm","goalinfo8","72",6.97277296543719
"272","ds","bigm","goalinfo8","73",7.07066940539398
"273","ds","bigm","goalinfo8","74",7.0556247691696
"274","ds","bigm","goalinfo8","75",7.03644029205201
"275","ds","bigm","goalinfo8","76",7.00504743527978
"276","ds","bigm","goalinfo8","77",7.01330313934893
"277","ds","bigm","goalinfo8","78",7.07430947344514
"278","ds","bigm","goalinfo8","79",7.07684952387735
"279","ds","bigm","goalinfo8","8",7.07748650652066
"280","ds","bigm","goalinfo8","80",7.05570454592805
"281","ds","bigm","goalinfo8","81",7.09352603883437
"282","ds","bigm","goalinfo8","82",7.0417272646373
"283","ds","bigm","goalinfo8","83",7.07425495377305
"284","ds","bigm","goalinfo8","84",7.04305200667397
"285","ds","bigm","goalinfo8","85",7.06108384624415
"286","ds","bigm","goalinfo8","86",7.06978554138638
"287","ds","bigm","goalinfo8","87",7.08841396283146
"288","ds","bigm","goalinfo8","88",7.067998507555
"289","ds","bigm","goalinfo8","89",6.99332678379159
"290","ds","bigm","goalinfo8","9",7.05906990858075
"291","ds","bigm","goalinfo8","90",7.04715504225243
"292","ds","bigm","goalinfo8","91",7.08515043146803
"293","ds","bigm","goalinfo8","92",7.08107919705955
"294","ds","bigm","goalinfo8","93",6.90886245550093
"295","ds","bigm","goalinfo8","94",7.01073203612618
"296","ds","bigm","goalinfo8","95",7.08797036859372
"297","ds","bigm","goalinfo8","96",7.07987521742662
"298","ds","bigm","goalinfo8","97",7.07450387491103
"299","ds","bigm","goalinfo8","98",7.07693537772383
"300","ds","bigm","goalinfo8","99",7.09242713111226
"301",NA,NA,NA,NA,NA
"302",NA,NA,NA,NA,NA
"303",NA,NA,NA,NA,NA
"304","ds","bigm","maxinfo","1",7.21976076992176
"305","ds","bigm","maxinfo","10",7.08173501703474
"306","ds","bigm","maxinfo","100",7.13345399428753
"307","ds","bigm","maxinfo","11",7.18066317188698
"308","ds","bigm","maxinfo","12",7.06730623375289
"309","ds","bigm","maxinfo","13",7.02281096293147
"310","ds","bigm","maxinfo","14",7.04785866143489
"311","ds","bigm","maxinfo","15",7.06287562994362
"312","ds","bigm","maxinfo","16",7.16362367032697
"313","ds","bigm","maxinfo","17",7.0517326563264
"314","ds","bigm","maxinfo","18",7.09824446698759
"315","ds","bigm","maxinfo","19",7.22287840066477
"316","ds","bigm","maxinfo","2",7.17123667522483
"317","ds","bigm","maxinfo","20",7.12478884563624
"318","ds","bigm","maxinfo","21",7.19768545971922
"319","ds","bigm","maxinfo","22",7.19883692678626
"320","ds","bigm","maxinfo","23",7.17588910989924
"321","ds","bigm","maxinfo","24",7.20737662530875
"322","ds","bigm","maxinfo","25",7.15278705540808
"323","ds","bigm","maxinfo","26",7.20914542633275
"324","ds","bigm","maxinfo","27",7.14864423081738
"325","ds","bigm","maxinfo","28",7.16616977716962
"326","ds","bigm","maxinfo","29",7.04451904880323
"327","ds","bigm","maxinfo","3",7.16757272009424
"328","ds","bigm","maxinfo","30",7.20367616046483
"329","ds","bigm","maxinfo","31",7.18162011506819
"330","ds","bigm","maxinfo","32",7.1497499124639
"331","ds","bigm","maxinfo","33",7.17684187124278
"332","ds","bigm","maxinfo","34",7.21397382106445
"333","ds","bigm","maxinfo","35",7.03949816969768
"334","ds","bigm","maxinfo","36",6.99514011449096
"335","ds","bigm","maxinfo","37",7.21578475726066
"336","ds","bigm","maxinfo","38",7.15524831717191
"337","ds","bigm","maxinfo","39",7.15967797133923
"338","ds","bigm","maxinfo","4",7.16241380632031
"339","ds","bigm","maxinfo","40",7.18977636992955
"340","ds","bigm","maxinfo","41",7.15132665104884
"341","ds","bigm","maxinfo","42",7.20058440097695
"342","ds","bigm","maxinfo","43",7.21411915251983
"343","ds","bigm","maxinfo","44",7.18767052479698
"344","ds","bigm","maxinfo","45",7.13309213358681
"345","ds","bigm","maxinfo","46",7.15581606327714
"346","ds","bigm","maxinfo","47",7.13873057262835
"347","ds","bigm","maxinfo","48",7.14695145901822
"348","ds","bigm","maxinfo","49",7.14620871914879
"349","ds","bigm","maxinfo","5",7.14108846123013
"350","ds","bigm","maxinfo","50",7.20390218664925
"351","ds","bigm","maxinfo","51",7.18129217343294
"352","ds","bigm","maxinfo","52",7.20287258123757
"353","ds","bigm","maxinfo","53",7.19939633490523
"354","ds","bigm","maxinfo","54",7.17447760367564
"355","ds","bigm","maxinfo","55",7.13819090532423
"356","ds","bigm","maxinfo","56",7.21995302675802
"357","ds","bigm","maxinfo","57",7.18825758939423
"358","ds","bigm","maxinfo","58",7.2106620592635
"359","ds","bigm","maxinfo","59",7.17315281151931
"360","ds","bigm","maxinfo","6",7.1690488760756
"361","ds","bigm","maxinfo","60",7.11236265597837
"362","ds","bigm","maxinfo","61",7.17139713039428
"363","ds","bigm","maxinfo","62",7.17291078716273
"364","ds","bigm","maxinfo","63",7.20732275639298
"365","ds","bigm","maxinfo","64",7.20532986478602
"366","ds","bigm","maxinfo","65",7.10292863601464
"367","ds","bigm","maxinfo","66",7.23104210387563
"368","ds","bigm","maxinfo","67",7.22616646000348
"369","ds","bigm","maxinfo","68",7.21430036306192
"370","ds","bigm","maxinfo","69",7.19519357239651
"371","ds","bigm","maxinfo","7",7.15764457918868
"372","ds","bigm","maxinfo","70",7.04276612486469
"373","ds","bigm","maxinfo","71",7.13979430769549
"374","ds","bigm","maxinfo","72",7.13377551774227
"375","ds","bigm","maxinfo","73",7.22090304851993
"376","ds","bigm","maxinfo","74",7.02213126687181
"377","ds","bigm","maxinfo","75",7.03577728371741
"378","ds","bigm","maxinfo","76",7.05225836974895
"379","ds","bigm","maxinfo","77",7.17375810400998
"380","ds","bigm","maxinfo","78",7.19653830068632
"381","ds","bigm","maxinfo","79",7.17267488000201
"382","ds","bigm","maxinfo","8",7.21625580740153
"383","ds","bigm","maxinfo","80",7.16390284160035
"384","ds","bigm","maxinfo","81",7.198312481428
"385","ds","bigm","maxinfo","82",7.11623084613228
"386","ds","bigm","maxinfo","83",7.16756808314267
"387","ds","bigm","maxinfo","84",7.15600743068824
"388","ds","bigm","maxinfo","85",7.16819500952356
"389","ds","bigm","maxinfo","86",7.17223419027311
"390","ds","bigm","maxinfo","87",7.21912443223618
"391","ds","bigm","maxinfo","88",7.10976342003737
"392","ds","bigm","maxinfo","89",7.12991658823691
"393","ds","bigm","maxinfo","9",7.22993233721246
"394","ds","bigm","maxinfo","90",7.15614462979298
"395","ds","bigm","maxinfo","91",7.20558552540982
"396","ds","bigm","maxinfo","92",7.21604284798422
"397","ds","bigm","maxinfo","93",7.0927817977803
"398","ds","bigm","maxinfo","94",7.16127459297515
"399","ds","bigm","maxinfo","95",7.16892676005582
"400","ds","bigm","maxinfo","96",7.19906845928539
"401","ds","bigm","maxinfo","97",7.24141048289077
"402","ds","bigm","maxinfo","98",7.1210701708762
"403","ds","bigm","maxinfo","99",7.11817560344373
"404","ds","none","goalinfo6","1",5.75454482006795
"405","ds","none","goalinfo6","10",5.75445523450006
"406","ds","none","goalinfo6","100",5.75356586083256
"407","ds","none","goalinfo6","11",5.76151486818776
"408","ds","none","goalinfo6","12",5.75479274759508
"409","ds","none","goalinfo6","13",5.74938832240278
"410","ds","none","goalinfo6","14",5.74895075085466
"411","ds","none","goalinfo6","15",5.74024424224616
"412","ds","none","goalinfo6","16",5.75699625867906
"413","ds","none","goalinfo6","17",5.76279085365548
"414","ds","none","goalinfo6","18",5.74163722164175
"415","ds","none","goalinfo6","19",5.75524533291311
"416","ds","none","goalinfo6","2",5.74557955747891
"417","ds","none","goalinfo6","20",5.75180670296016
"418","ds","none","goalinfo6","21",5.74067671512856
"419","ds","none","goalinfo6","22",5.74403074181568
"420","ds","none","goalinfo6","23",5.74900575508165
"421","ds","none","goalinfo6","24",5.76527701202132
"422","ds","none","goalinfo6","25",5.74064722046792
"423","ds","none","goalinfo6","26",5.7494738866778
"424","ds","none","goalinfo6","27",5.75229530416741
"425","ds","none","goalinfo6","28",5.74785168055099
"426","ds","none","goalinfo6","29",5.75114958771119
"427","ds","none","goalinfo6","3",5.75310071724205
"428","ds","none","goalinfo6","30",5.74868013832245
"429","ds","none","goalinfo6","31",5.7493011495352
"430","ds","none","goalinfo6","32",5.74713385949957
"431","ds","none","goalinfo6","33",5.75304173855672
"432","ds","none","goalinfo6","34",5.74532027474809
"433","ds","none","goalinfo6","35",5.7506301281926
"434","ds","none","goalinfo6","36",5.75620816674273
"435","ds","none","goalinfo6","37",5.75400906513044
"436","ds","none","goalinfo6","38",5.74927861011207
"437","ds","none","goalinfo6","39",5.74133017865413
"438","ds","none","goalinfo6","4",5.75951212539909
"439","ds","none","goalinfo6","40",5.74541956096
"440","ds","none","goalinfo6","41",5.76381760600712
"441","ds","none","goalinfo6","42",5.75030955349882
"442","ds","none","goalinfo6","43",5.74965594552341
"443","ds","none","goalinfo6","44",5.73936770313591
"444","ds","none","goalinfo6","45",5.7470725551712
"445","ds","none","goalinfo6","46",5.75153281473534
"446","ds","none","goalinfo6","47",5.75721019458358
"447","ds","none","goalinfo6","48",5.74879720265385
"448","ds","none","goalinfo6","49",5.76129685313367
"449","ds","none","goalinfo6","5",5.76127145264553
"450","ds","none","goalinfo6","50",5.73661247939532
"451","ds","none","goalinfo6","51",5.74389708391012
"452","ds","none","goalinfo6","52",5.73427374017683
"453","ds","none","goalinfo6","53",5.74140588594313
"454","ds","none","goalinfo6","54",5.75087094023238
"455","ds","none","goalinfo6","55",5.75293267236732
"456","ds","none","goalinfo6","56",5.74342868271924
"457","ds","none","goalinfo6","57",5.7433397418409
"458","ds","none","goalinfo6","58",5.74738051516856
"459","ds","none","goalinfo6","59",5.7485576611699
"460","ds","none","goalinfo6","6",5.76779550419001
"461","ds","none","goalinfo6","60",5.76311327358502
"462","ds","none","goalinfo6","61",5.74925837187083
"463","ds","none","goalinfo6","62",5.74097731723756
"464","ds","none","goalinfo6","63",5.75176728259937
"465","ds","none","goalinfo6","64",5.74351782386505
"466","ds","none","goalinfo6","65",5.75552466821626
"467","ds","none","goalinfo6","66",5.74464962865869
"468","ds","none","goalinfo6","67",5.74591909478495
"469","ds","none","goalinfo6","68",5.73492526660086
"470","ds","none","goalinfo6","69",5.72549948181278
"471","ds","none","goalinfo6","7",5.73785485894893
"472","ds","none","goalinfo6","70",5.74598591543466
"473","ds","none","goalinfo6","71",5.74437299311373
"474","ds","none","goalinfo6","72",5.75078497399606
"475","ds","none","goalinfo6","73",5.75627317875356
"476","ds","none","goalinfo6","74",5.76642699262952
"477","ds","none","goalinfo6","75",5.74862206723318
"478","ds","none","goalinfo6","76",5.75399597169453
"479","ds","none","goalinfo6","77",5.74622555947321
"480","ds","none","goalinfo6","78",5.75359602508396
"481","ds","none","goalinfo6","79",5.75709739603041
"482","ds","none","goalinfo6","8",5.74942549177938
"483","ds","none","goalinfo6","80",5.73722396635935
"484","ds","none","goalinfo6","81",5.73575733061742
"485","ds","none","goalinfo6","82",5.74650508180553
"486","ds","none","goalinfo6","83",5.76106365495731
"487","ds","none","goalinfo6","84",5.74769671427785
"488","ds","none","goalinfo6","85",5.75933587311584
"489","ds","none","goalinfo6","86",5.74805787676361
"490","ds","none","goalinfo6","87",5.76261804286604
"491","ds","none","goalinfo6","88",5.75399686988047
"492","ds","none","goalinfo6","89",5.76759501154166
"493","ds","none","goalinfo6","9",5.75674116484534
"494","ds","none","goalinfo6","90",5.74876535747644
"495","ds","none","goalinfo6","91",5.75261205356357
"496","ds","none","goalinfo6","92",5.7549503623739
"497","ds","none","goalinfo6","93",5.7561377149825
"498","ds","none","goalinfo6","94",5.75749562206071
"499","ds","none","goalinfo6","95",5.7601477794835
"500","ds","none","goalinfo6","96",5.76044831324905
"501","ds","none","goalinfo6","97",5.74884066129863
"502","ds","none","goalinfo6","98",5.75507782491008
"503","ds","none","goalinfo6","99",5.75475579753102
"504","ds","none","goalinfo7","1",6.64341552661596
"505","ds","none","goalinfo7","10",6.64476785809669
"506","ds","none","goalinfo7","100",6.65366886174303
"507","ds","none","goalinfo7","11",6.66145481112961
"508","ds","none","goalinfo7","12",6.65205772695147
"509","ds","none","goalinfo7","13",6.64474903038914
"510","ds","none","goalinfo7","14",6.6512102577162
"511","ds","none","goalinfo7","15",6.6473794187927
"512","ds","none","goalinfo7","16",6.65065313245056
"513","ds","none","goalinfo7","17",6.64267386167442
"514","ds","none","goalinfo7","18",6.65356696783613
"515","ds","none","goalinfo7","19",6.63779141344079
"516","ds","none","goalinfo7","2",6.64374248766089
"517","ds","none","goalinfo7","20",6.66085258526881
"518","ds","none","goalinfo7","21",6.64492425941599
"519","ds","none","goalinfo7","22",6.64466875371488
"520","ds","none","goalinfo7","23",6.65062861056383
"521","ds","none","goalinfo7","24",6.66452225195283
"522","ds","none","goalinfo7","25",6.64820956861159
"523","ds","none","goalinfo7","26",6.65996966368753
"524","ds","none","goalinfo7","27",6.6523779184921
"525","ds","none","goalinfo7","28",6.64868345222496
"526","ds","none","goalinfo7","29",6.63827267807362
"527","ds","none","goalinfo7","3",6.65286709554758
"528","ds","none","goalinfo7","30",6.64538327358459
"529","ds","none","goalinfo7","31",6.64307986132787
"530","ds","none","goalinfo7","32",6.64593696452056
"531","ds","none","goalinfo7","33",6.64741868564607
