"weave","exposure","target","refresh","replication","rmse","rmse_-2","rmse_-1","rmse_0","rmse_1","rmse_2","overexposed","sd_exposure"
"ds","bigm","maxinfo","always","68",0.366721257536987,0.438008015539459,0.348654962790728,0.313014425228635,0.330319332019697,0.389771994100368,0,0.0605643369235183
"ds","bigm","maxinfo","always","69",0.36055814212892,0.427303259841489,0.332305126823611,0.321509602921639,0.330792035909563,0.379742413091887,0,0.0602775485025207
"ds","bigm","maxinfo","always","7",0.370181243725026,0.43270461987227,0.361477964530101,0.323243236791503,0.329106772146077,0.393031425620837,0,0.0604571733543297
"ds","bigm","maxinfo","always","70",0.366407329670828,0.426945693265953,0.355444835228761,0.323019095724228,0.330046861129517,0.38649156982972,0,0.0602664472114775
"ds","bigm","maxinfo","always","71",0.370830235192068,0.43871154267417,0.360605635666947,0.325832614617314,0.329803530290975,0.387471048172587,0,0.0603277811727975
"ds","bigm","maxinfo","always","72",0.37361001916623,0.453848665735705,0.360063929539354,0.320598339523903,0.329920106246373,0.38815849282278,0,0.059427396843663
"ds","bigm","maxinfo","always","73",0.367451544078472,0.42681226944184,0.339676958258042,0.324372206350051,0.344450555902732,0.392033829148245,0,0.0603568893410846
"ds","bigm","maxinfo","always","74",0.372751357664957,0.432350634398342,0.355906406532205,0.321278912488346,0.343724320732787,0.399693487133728,0,0.0590671426012727
"ds","bigm","maxinfo","always","75",0.368741528023174,0.419107469889918,0.366682863573921,0.312388946705778,0.339779621058287,0.39586251878344,0,0.0587201136732109
"ds","bigm","maxinfo","always","76",0.366128560345411,0.437740129827911,0.359619206500842,0.323936193668905,0.325405739175104,0.372135279031929,0,0.0598181959427758
"ds","bigm","maxinfo","always","77",0.364282559537389,0.434046420718362,0.351822762256647,0.317575892881033,0.321837884630829,0.383274435375496,0,0.0602221881905972
"ds","bigm","maxinfo","always","78",0.368445117500448,0.42654849072652,0.359703708380588,0.319891320029873,0.32786859245923,0.396989143093515,0,0.059602485672074
"ds","bigm","maxinfo","always","79",0.366094491452831,0.440099275234857,0.345116847211576,0.316759187881896,0.325779782481623,0.388412182208097,0,0.0603585162085003
"ds","bigm","maxinfo","always","8",0.370694999469553,0.449932658288605,0.345254189496987,0.323788351345039,0.330742806140025,0.388850048886033,0,0.0601275009058203
"ds","bigm","maxinfo","always","80",0.370992785160769,0.452005315286169,0.360409473620355,0.309681934867468,0.336819096702956,0.380295194286515,0,0.0603187162972488
"ds","bigm","maxinfo","always","81",0.36384884507138,0.427356515404643,0.351653301213058,0.320119539106194,0.328379932217205,0.381216966549901,0,0.0605363947908728
"ds","bigm","maxinfo","always","82",0.365810007945702,0.426587178461091,0.350084524183838,0.321527221020109,0.327563124308966,0.392264783535034,0,0.0601030573457222
"ds","bigm","maxinfo","always","83",0.363736730240113,0.432554744089261,0.348608773438421,0.319900634126229,0.330347840690874,0.376064156113013,0,0.0602050840970478
"ds","bigm","maxinfo","always","84",0.363546206417662,0.417230316008476,0.359383514798529,0.31266430958712,0.32695692141374,0.391064923955025,0,0.0601712492926115
"ds","bigm","maxinfo","always","85",0.3697689654638,0.431719673679983,0.347146116688288,0.320823726835093,0.339407990690668,0.398280665211986,0,0.0601363654716175
"ds","bigm","maxinfo","always","86",0.367012657235973,0.44320107585034,0.344680124345719,0.30909774214032,0.335982735496902,0.387084045595971,0,0.0605420905352915
"ds","bigm","maxinfo","always","87",0.362870768684012,0.432797819004752,0.345435348162057,0.311691454724695,0.336841844365029,0.375662682293419,0,0.0602884269605709
"ds","bigm","maxinfo","always","88",0.370651069889298,0.445339819715091,0.362433949127892,0.309955023850026,0.332880178265126,0.387741957562506,0,0.0601759614109705
"ds","bigm","maxinfo","always","89",0.363817094899318,0.424172099860397,0.342971538615661,0.312656117989919,0.335749895902857,0.392149340671662,0,0.0597166361472074
"ds","bigm","maxinfo","always","9",0.365664490998608,0.432117691488887,0.345604287506996,0.309530686973053,0.336634437616386,0.391474885884318,0,0.0604790207465672
"ds","bigm","maxinfo","always","90",0.365448429931452,0.423799231508852,0.348085191332824,0.320489507648724,0.322927796662286,0.399997249083084,0,0.0599317480587718
"ds","bigm","maxinfo","always","91",0.370019156098079,0.431129761436955,0.35391735433482,0.308491231117349,0.339566550576628,0.403693240660307,0,0.0604240664247824
"ds","bigm","maxinfo","always","92",0.363282469236178,0.435089802279939,0.334327242625347,0.326579837131695,0.324731289893876,0.38299885170207,0,0.060210516786809
"ds","bigm","maxinfo","always","93",0.362782117103169,0.443557015563441,0.341601870997694,0.305094008789209,0.329499710644512,0.378110095885747,0,0.059832703029376
"ds","bigm","maxinfo","always","94",0.367213137921892,0.420672948957532,0.360964761453576,0.301149023316905,0.353575817040043,0.388921022414691,0,0.0601384810275125
"ds","bigm","maxinfo","always","95",0.37181677472545,0.447124661823759,0.353358727724272,0.322169876470751,0.335134504696775,0.387746245143291,0,0.0599447357860306
"ds","bigm","maxinfo","always","96",0.367805183168054,0.447679025982507,0.336898390985467,0.312086851107897,0.325955815559535,0.398548405267996,0,0.0602592757313571
"ds","bigm","maxinfo","always","97",0.36080484384043,0.438502509992707,0.349367651793535,0.308846442696758,0.319878473902402,0.372625960007328,0,0.0606755126616276
"ds","bigm","maxinfo","always","98",0.367972493135642,0.437280080014575,0.349596935096801,0.310552899524072,0.326422495062852,0.400739496967548,0,0.0598862788844343
"ds","bigm","maxinfo","always","99",0.366046808311586,0.451457446143851,0.336510470949868,0.313175523374868,0.336715946334357,0.376087316564786,0,0.0597172376471219
"ds","bigm","maxinfo","setlevel","1",0.370445938320154,0.444135002607159,0.342191306212694,0.314867704171356,0.334084331638637,0.401305574001298,0,0.0603978302891831
"ds","bigm","maxinfo","setlevel","10",0.370505602876103,0.440574935323891,0.35242054649408,0.318951328122923,0.337120143478098,0.3907499875061,0,0.059375865089664
"ds","bigm","maxinfo","setlevel","100",0.36986379247337,0.430293506042264,0.345426435188225,0.318214107211134,0.335527720783615,0.407044385789195,0,0.0601744429908553
"ds","bigm","maxinfo","setlevel","11",0.365485056596187,0.439406695527723,0.350302150825315,0.312806391389758,0.334034549649464,0.377729894467396,0,0.0612019081059968
"ds","bigm","maxinfo","setlevel","12",0.366935549202479,0.433998519723095,0.352911321583186,0.306654452849567,0.331717246260555,0.395264576454866,0,0.0591973885685843
"ds","bigm","maxinfo","setlevel","13",0.370893424620029,0.439474431926386,0.342014294285527,0.322425647609848,0.338500509657579,0.398945127861149,0,0.0608397993194663
"ds","bigm","maxinfo","setlevel","14",0.37119903181455,0.453514825877378,0.35979181658468,0.317155095849384,0.328500463419712,0.38120578201046,0,0.0600268321605117
"ds","bigm","maxinfo","setlevel","15",0.37824006012234,0.470609266312787,0.348557660155075,0.314722236670332,0.338512381519231,0.398398635436817,0,0.0600099878305846
"ds","bigm","maxinfo","setlevel","16",0.367406911674044,0.42855601770726,0.34467205551948,0.318724677477606,0.338078275932497,0.395724357184987,0,0.0605623433778246
"ds","bigm","maxinfo","setlevel","17",0.371355697495726,0.439695392741563,0.362552696496863,0.308354010158422,0.339267555857312,0.393146415650973,0,0.0590463429237668
"ds","bigm","maxinfo","setlevel","18",0.366054782918986,0.433336175532893,0.339797293341938,0.316835000740552,0.331926623429583,0.395194101506738,0,0.0610093811852257
"ds","bigm","maxinfo","setlevel","19",0.368194125191611,0.437085723800214,0.343836992743795,0.317199994474274,0.339500016053748,0.390756528037665,0,0.0608327207210883
"ds","bigm","maxinfo","setlevel","2",0.370901274245774,0.454620544353602,0.341478797666838,0.3163001540117,0.326336825594348,0.397504284775043,0,0.0601280871710689
"ds","bigm","maxinfo","setlevel","20",0.367990654759816,0.41869271920315,0.365644662955308,0.326617994414692,0.3383016996576,0.383351852773227,0,0.0599416749176671
"ds","bigm","maxinfo","setlevel","21",0.370296136484285,0.446075379211797,0.33481951250337,0.32204872446953,0.334584385366393,0.398555769899946,0,0.0608428666762184
"ds","bigm","maxinfo","setlevel","22",0.360038734576669,0.429884033036747,0.339780632986633,0.313289900494965,0.330884298941125,0.374504086128849,0,0.0610065875380598
"ds","bigm","maxinfo","setlevel","23",0.372235865964461,0.440538184793944,0.35497407934115,0.315643995364389,0.324131646185902,0.409908226822961,0,0.0603644126812867
"ds","bigm","maxinfo","setlevel","24",0.363605964727861,0.422343655110055,0.334703534123032,0.318426824917868,0.337917735314248,0.393778910678363,0,0.0609433486920009
"ds","bigm","maxinfo","setlevel","25",0.366070161642561,0.423905844827372,0.350708249378663,0.322081054383136,0.328279229316075,0.39476691448384,0,0.0603651152107754
"ds","bigm","maxinfo","setlevel","26",0.363940772035968,0.440037118818616,0.329337646592846,0.326242137272369,0.33112233982539,0.379595232169342,0,0.060342754361857
"ds","bigm","maxinfo","setlevel","27",0.368165869037384,0.430630546358261,0.347724084298378,0.318841149886139,0.341037846265654,0.391675041221762,0,0.0602736278262166
"ds","bigm","maxinfo","setlevel","28",0.370351390689962,0.433629164135208,0.355442531274776,0.315035193962659,0.340071017357542,0.395640806313809,0,0.0601177694026928
"ds","bigm","maxinfo","setlevel","29",0.374094063745889,0.447555354074161,0.364609716499836,0.323489196527252,0.323018146581664,0.396862468661533,0,0.0609722847611284
"ds","bigm","maxinfo","setlevel","3",0.361976993416426,0.435454282332065,0.336635305802787,0.314330718978644,0.317000307532854,0.391024247112827,0,0.0601445291937286
"ds","bigm","maxinfo","setlevel","30",0.368803730669068,0.447106691333054,0.349353223846584,0.314808493703193,0.327697052181213,0.389408711528635,0,0.0608918036339441
"ds","bigm","maxinfo","setlevel","31",0.364527170856533,0.422252752354963,0.34660926541326,0.327918157190171,0.326415153046467,0.389727791885995,0,0.06106550113382
"ds","bigm","maxinfo","setlevel","32",0.374371534436178,0.456603804411013,0.3584866986023,0.313595444406669,0.341421723738747,0.385823256828503,0,0.0601603540934086
"ds","bigm","maxinfo","setlevel","33",0.364519151495756,0.439211882144845,0.339531045650513,0.311333715728891,0.343802957373099,0.375570891590569,0,0.0606523630298042
"ds","bigm","maxinfo","setlevel","34",0.363991536261718,0.435761906157504,0.348849924968077,0.319989557164961,0.327981651283131,0.375365426044458,0,0.0606206228137746
"ds","bigm","maxinfo","setlevel","35",0.368237628291507,0.444354425637833,0.342923004328383,0.319937675852759,0.325571276781313,0.393180542845345,0,0.0598989727269283
"ds","bigm","maxinfo","setlevel","36",0.368691383850768,0.44765416808351,0.354790171830582,0.301418390311073,0.340301193093498,0.383064504176886,0,0.0602938221872023
"ds","bigm","maxinfo","setlevel","37",0.368433856511451,0.44417602877873,0.356977890515591,0.317910798933275,0.325830595068436,0.383091531490652,0,0.0606208578404595
"ds","bigm","maxinfo","setlevel","38",0.372451450468784,0.438126996271407,0.362868998652782,0.319031124299886,0.340755774889579,0.389969079984274,0,0.0601246362448379
"ds","bigm","maxinfo","setlevel","39",0.367787440502311,0.42213645201302,0.352636444750885,0.315491711166782,0.342330351376644,0.396309565091381,0,0.0606792861129128
"ds","bigm","maxinfo","setlevel","4",0.361534422777009,0.440507110434881,0.345649862489003,0.300332539455549,0.325487780036963,0.379306503071013,0,0.0600631650009271
"ds","bigm","maxinfo","setlevel","40",0.370438408017754,0.449027413877251,0.356180416679309,0.306751534725338,0.337655653153066,0.386684779726235,0,0.0602292430331811
"ds","bigm","maxinfo","setlevel","41",0.369007549279474,0.422601413350426,0.351768843002152,0.322416772145283,0.340045141896978,0.398643086187441,0,0.0602685415533293
"ds","bigm","maxinfo","setlevel","42",0.360023273244908,0.419907380927485,0.340812920250986,0.310521217389699,0.330430966114161,0.387298439715662,0,0.0604403449274184
"ds","bigm","maxinfo","setlevel","43",0.365315099029673,0.429665691831702,0.353135651489017,0.314497494708776,0.320612604792446,0.395293683576679,0,0.0610572447332026
"ds","bigm","maxinfo","setlevel","44",0.369132367828774,0.449262786716985,0.337098959077772,0.325716345167526,0.320526363642689,0.396222762918869,0,0.060236177120363
"ds","bigm","maxinfo","setlevel","45",0.368313954264435,0.439820150964813,0.354802204883514,0.317025098906761,0.329205557783499,0.38738645063066,0,0.0600518001921387
"ds","bigm","maxinfo","setlevel","46",0.365249470034915,0.435078598398898,0.350457270541038,0.313600740497894,0.339899704112439,0.375559526902937,0,0.0607006800000658
"ds","bigm","maxinfo","setlevel","47",0.365915073551286,0.434548698703255,0.349164964673388,0.311413365949128,0.340289406180711,0.382027874257324,0,0.0605124944446064
"ds","bigm","maxinfo","setlevel","48",0.366648710072587,0.440749953832235,0.365740650993402,0.314378598627238,0.322914156985252,0.375529201715319,0,0.0602329067382825
"ds","bigm","maxinfo","setlevel","49",0.372595870243798,0.45201257321816,0.344357838394292,0.31873107909469,0.335034539961419,0.396740572231714,0,0.0602190281261415
"ds","bigm","maxinfo","setlevel","5",0.368257375922814,0.429611657994246,0.356258336527347,0.316620524497663,0.334044674209284,0.393378818287443,0,0.0596725185956426
"ds","bigm","maxinfo","setlevel","50",0.369588415665921,0.427929693993886,0.348529668835458,0.312689123991727,0.343837606860217,0.402967050461821,0,0.0608813966563261
"ds","bigm","maxinfo","setlevel","51",0.368430526261641,0.433125402729415,0.348615168816819,0.313214591312986,0.337207439684094,0.397193750452836,0,0.0609987365730405
"ds","bigm","maxinfo","setlevel","52",0.370363187102225,0.445270741835936,0.344808367737544,0.319970712913589,0.330036978785306,0.396711410621717,0,0.0605566826756919
"ds","bigm","maxinfo","setlevel","53",0.366311595671243,0.437196755324567,0.338466746418097,0.323471365030541,0.340975425924895,0.379897643108632,0,0.0607114782331948
"ds","bigm","maxinfo","setlevel","54",0.365490186706487,0.433584919667971,0.345757491419182,0.314545756480824,0.322922454805768,0.396425671116123,0,0.0599794310670967
"ds","bigm","maxinfo","setlevel","55",0.373659572837758,0.453412000127081,0.345842026706982,0.326272392495477,0.334503461814169,0.393156447867843,0,0.0609043911402347
"ds","bigm","maxinfo","setlevel","56",0.367775897347178,0.423968292529299,0.356126781985496,0.318304574620437,0.340246406805288,0.390684957301724,0,0.0605671255684764
"ds","bigm","maxinfo","setlevel","57",0.36520809146694,0.419327370644735,0.342699576998441,0.323262587217193,0.342622223591761,0.38950945832492,0,0.0597389323984719
"ds","bigm","maxinfo","setlevel","58",0.363461352354341,0.432751360049311,0.344755714265266,0.313497550813679,0.316751949148905,0.394687242607796,0,0.0605029453714796
"ds","bigm","maxinfo","setlevel","59",0.358303129198312,0.411931317803323,0.347118131176753,0.317130794016342,0.329262895291391,0.377811142845975,0,0.0603158817887018
"ds","bigm","maxinfo","setlevel","6",0.365298071046088,0.435991071232164,0.340956032585037,0.309185807181415,0.32667406281062,0.398198903218034,0,0.0608943048665425
"ds","bigm","maxinfo","setlevel","60",0.367184711582508,0.446785564401462,0.331795843087567,0.313021364049237,0.336522294580623,0.391391889224693,0,0.0602484430803611
"ds","bigm","maxinfo","setlevel","61",0.365208013526805,0.437092531065316,0.336602210539574,0.315687307287571,0.333436950703923,0.389480244416269,0,0.0597175669573578
"ds","bigm","maxinfo","setlevel","62",0.367347648795601,0.434164571911314,0.3522675256751,0.313862482769676,0.33308724609116,0.390734460511422,0,0.0598990430794595
"ds","bigm","maxinfo","setlevel","63",0.36340646340158,0.430228525579813,0.343898087412503,0.321723857806932,0.330029408814464,0.380175167649154,0,0.0603999621583042
"ds","bigm","maxinfo","setlevel","64",0.366640433357418,0.42838771389033,0.345640917417895,0.311092117623599,0.326671461729627,0.407000995208616,0,0.0607330469123113
"ds","bigm","maxinfo","setlevel","65",0.36879003195471,0.421539578490161,0.345552041915622,0.32885443318744,0.332000477700244,0.405658788909891,0,0.0601002326994713
"ds","bigm","maxinfo","setlevel","66",0.365547110821509,0.433778820427537,0.346833939789254,0.319288470511464,0.336733175733546,0.379909522475249,0,0.0607142755438252
"ds","bigm","maxinfo","setlevel","67",0.375062686212842,0.45190559002361,0.352764976574921,0.320618016841319,0.338919960752336,0.396277238097074,0,0.0604007506539504
"ds","bigm","maxinfo","setlevel","68",0.363005300170994,0.43089641930381,0.335821342794013,0.31076113494249,0.333748617406415,0.390456039401251,0,0.060995680344577
"ds","bigm","maxinfo","setlevel","69",0.359829881170372,0.422558901601436,0.335159968331576,0.328899278751384,0.323080291071439,0.379399363703733,0,0.0606786357246671
"ds","bigm","maxinfo","setlevel","7",0.370623101824664,0.432993975133046,0.368412582389686,0.307906540285597,0.333089727256465,0.397291581475985,0,0.0601308404276091
"ds","bigm","maxinfo","setlevel","70",0.367220114379179,0.430442019378317,0.356666787406315,0.31735678777298,0.326220430750098,0.393225676366254,0,0.0610264363239147
"ds","bigm","maxinfo","setlevel","71",0.37154571058343,0.445084834340894,0.360706276722653,0.313321907340394,0.322006501144337,0.400203377095585,0,0.0603485504030377
"ds","bigm","maxinfo","setlevel","72",0.36645061004516,0.446806858946081,0.344884558117165,0.314466634077682,0.329605487864904,0.38120792070025,0,0.0605002621180272
"ds","bigm","maxinfo","setlevel","73",0.364044584561916,0.421830616991902,0.339362878830496,0.313149858099642,0.343462436907649,0.391796867764449,0,0.0605340080538676
"ds","bigm","maxinfo","setlevel","74",0.371449622598692,0.42758389870184,0.350208418207791,0.332051528153117,0.338469648171519,0.399474985385458,0,0.0601721786284865
"ds","bigm","maxinfo","setlevel","75",0.371474848947854,0.440271698838278,0.357602599641905,0.320054746377981,0.345386400045809,0.382782213431978,0,0.0599028308270916
"ds","bigm","maxinfo","setlevel","76",0.370150925851958,0.453138258533379,0.353133288742287,0.318584338180733,0.327506515137879,0.382445604745158,0,0.0605634566790227
"ds","bigm","maxinfo","setlevel","77",0.370391537798619,0.43946885032124,0.360234085171456,0.310177392331052,0.333544044575383,0.394444350266477,0,0.0605783064692118
"ds","bigm","maxinfo","setlevel","78",0.364188230795864,0.422504385938181,0.358528485785563,0.312061880013408,0.33325223252937,0.384282498366902,0,0.0598399189250119
"ds","bigm","maxinfo","setlevel","79",0.370043293199449,0.447446211564493,0.355138563896942,0.316026567429451,0.327406940688599,0.388922339634738,0,0.0604168051547956
"ds","bigm","maxinfo","setlevel","8",0.365144493353714,0.434415555213441,0.34002981864802,0.316294776094051,0.332287788704524,0.389689354544062,0,0.0605527137937526
"ds","bigm","maxinfo","setlevel","80",0.369793078404897,0.43364504527163,0.35699976415941,0.321825591434556,0.340685747059971,0.385485742577249,0,0.0601180898431033
"ds","bigm","maxinfo","setlevel","81",0.363121204998044,0.420948104982101,0.352128517301122,0.319810356462373,0.325672631883432,0.386977932901835,0,0.0604760886767181
"ds","bigm","maxinfo","setlevel","82",0.368505743377005,0.431269279447946,0.356886696970135,0.323734191337961,0.32880723270685,0.39077242190028,0,0.0607059339109627
"ds","bigm","maxinfo","setlevel","83",0.364734377471171,0.436260526444153,0.347141540939606,0.318363896195865,0.324946002935572,0.383900845196184,0,0.0603405218119406
"ds","bigm","maxinfo","setlevel","84",0.370377318849098,0.437993179419733,0.356125057334172,0.317066132062058,0.327376754602874,0.399408610766787,0,0.0604099737382192
"ds","bigm","maxinfo","setlevel","85",0.37273906529155,0.448991492224189,0.344956701590257,0.319901367526103,0.338595102825682,0.396358473238247,0,0.0601777387808655
"ds","bigm","maxinfo","setlevel","86",0.370883291786663,0.447401733382756,0.331970271443814,0.325810199887044,0.34309733924675,0.391830879241986,0,0.0602278447917269
"ds","bigm","maxinfo","setlevel","87",0.36322008316998,0.422022879485727,0.353385234317944,0.315291548950794,0.336949436287905,0.379098965960256,0,0.060145515661125
"ds","bigm","maxinfo","setlevel","88",0.369248342443391,0.442245890936243,0.35246797749983,0.308977173438005,0.327202718665107,0.399221838036913,0,0.0598774085735774
"ds","bigm","maxinfo","setlevel","89",0.359643461077559,0.42417069816355,0.330400485164683,0.323070134410647,0.330309622918072,0.379674959618391,0,0.0593816496206338
"ds","bigm","maxinfo","setlevel","9",0.360239718338726,0.423684220734155,0.34218443370006,0.306284983221962,0.341250066399802,0.376832415024155,0,0.0604989807036678
"ds","bigm","maxinfo","setlevel","90",0.367851243969701,0.433342469922809,0.343411061479046,0.324686574023762,0.320129355541252,0.403672713265055,0,0.0601608799988521
"ds","bigm","maxinfo","setlevel","91",0.364696757819105,0.42464730227704,0.357525834065261,0.310672437359509,0.32972528247817,0.389400111997159,0,0.0610536403552723
"ds","bigm","maxinfo","setlevel","92",0.36689760485049,0.43016058285812,0.347417099683202,0.322820607510454,0.320493256263094,0.400503960135808,0,0.0606457445476153
"ds","bigm","maxinfo","setlevel","93",0.36051677456831,0.434894856482073,0.345645656380505,0.312727686187233,0.326654737921156,0.369804467579905,0,0.0599412821153692
"ds","bigm","maxinfo","setlevel","94",0.367215279489047,0.436523877678909,0.353494655397658,0.301450581713843,0.349020538556696,0.382146504265752,0,0.0604236103377617
"ds","bigm","maxinfo","setlevel","95",0.370411675119424,0.444332827317766,0.359672965988638,0.312593078687523,0.328430119367184,0.391978271435723,0,0.060279589195188
"ds","bigm","maxinfo","setlevel","96",0.363296695930357,0.434374539594561,0.341398734689477,0.31255086424725,0.321211940664199,0.39220269773045,0,0.0605871150134057
"ds","bigm","maxinfo","setlevel","97",0.359900757777032,0.424336955380824,0.350114963876395,0.313580541601614,0.33214993260487,0.369248024787934,0,0.0606652692535648
"ds","bigm","maxinfo","setlevel","98",0.369954606846046,0.448283778277578,0.356589248075079,0.314142847078607,0.31944803494354,0.394315917157231,0,0.0599317748450889
"ds","bigm","maxinfo","setlevel","99",0.366219540616833,0.448686372416447,0.337688751527627,0.311253469655987,0.340225933118699,0.377621765802932,0,0.060315717658149
"ds","none","goalinfo6","setlevel","1",0.41336634287435,0.477323196917338,0.380548441057769,0.350202316450697,0.375766429039394,0.466756944414581,0.0417362270450751,0.0900329377332824
"ds","none","goalinfo6","setlevel","10",0.410035466099589,0.452715525066054,0.394735623651196,0.351588960291379,0.374131988150648,0.46506807730275,0.0417362270450751,0.0901576878190193
"ds","none","goalinfo6","setlevel","100",0.413704734409281,0.472531813055902,0.399547219972604,0.338322004259728,0.383663515579643,0.459537016215541,0.0400667779632721,0.0901817205407752
"ds","none","goalinfo6","setlevel","11",0.408539333564546,0.459648203426083,0.388376582547742,0.336747821965019,0.378975622613756,0.464098563269549,0.0417362270450751,0.0894863415745114
"ds","none","goalinfo6","setlevel","12",0.394252685684688,0.454689006145086,0.38029766482573,0.321807467469882,0.365634513088541,0.434233636866102,0.0400667779632721,0.0900959160613395
"ds","none","goalinfo6","setlevel","13",0.404229692612708,0.470355954733461,0.383638129364653,0.342445996953871,0.36510792002784,0.444996886951359,0.0417362270450751,0.0901410198271599
"ds","none","goalinfo6","setlevel","14",0.413911222994467,0.467947292648221,0.395185413384071,0.343797055950996,0.374755185810976,0.472047092971397,0.0417362270450751,0.0900832218942666
"ds","none","goalinfo6","setlevel","15",0.413620543062296,0.470639297249291,0.360920616235999,0.357590302260918,0.394214340593438,0.469434722060148,0.0400667779632721,0.0898665944234735
"ds","none","goalinfo6","setlevel","16",0.408463168702898,0.458507579153063,0.396446917819761,0.353354184723091,0.377720656885316,0.446407176964342,0.0400667779632721,0.0898135153289748
"ds","none","goalinfo6","setlevel","17",0.406505248657971,0.465064187792772,0.375668773016044,0.35632764724408,0.377892355313602,0.446148894149362,0.0417362270450751,0.0901878699358959
"ds","none","goalinfo6","setlevel","18",0.410446806983988,0.485160561746158,0.385948335720607,0.347201518137181,0.366149995288337,0.450978164716418,0.0417362270450751,0.0900655449394846
"ds","none","goalinfo6","setlevel","19",0.414643089722614,0.469476953211939,0.389429214925163,0.368633548627647,0.369715397854577,0.463681536892083,0.0417362270450751,0.089762938497585
"ds","none","goalinfo6","setlevel","2",0.412237585844123,0.478793206268945,0.377162860439713,0.354252042586343,0.371196436200299,0.46359796626408,0.0417362270450751,0.0901093507593769
"ds","none","goalinfo6","setlevel","20",0.40804830337021,0.479143411248702,0.372547902858592,0.355744046639776,0.358411333975312,0.45731196125572,0.0417362270450751,0.0897436339995227
"ds","none","goalinfo6","setlevel","21",0.410552053687603,0.488909823468158,0.387068886966999,0.353600166446891,0.366118894715543,0.441399685562874,0.0417362270450751,0.0902699680647456
"ds","none","goalinfo6","setlevel","22",0.410845728739718,0.474683752365474,0.38615105971771,0.347410598611976,0.373486388514133,0.457545136575848,0.0417362270450751,0.0900623862777109
"ds","none","goalinfo6","setlevel","23",0.412171738094243,0.460925594615566,0.395137635809765,0.350513867388881,0.38172449532711,0.460725505966898,0.0400667779632721,0.0900403609460398
"ds","none","goalinfo6","setlevel","24",0.410414164985061,0.450852549606835,0.376276514885107,0.360051532262933,0.38109133301551,0.471676994326026,0.0417362270450751,0.0897128155554067
"ds","none","goalinfo6","setlevel","25",0.417080605451189,0.501041590494366,0.382702641270151,0.349026067457626,0.365201986764963,0.465924332134915,0.0417362270450751,0.0896591873534726
"ds","none","goalinfo6","setlevel","26",0.411284752530411,0.47772211772578,0.369574861161793,0.337978968500044,0.388446730775743,0.464597775235881,0.0417362270450751,0.0900339095017133
"ds","none","goalinfo6","setlevel","27",0.405689833426538,0.466910006981643,0.390232359142003,0.336116089258146,0.369564456997512,0.450647359531899,0.0417362270450751,0.0903172260148207
"ds","none","goalinfo6","setlevel","28",0.40626934606527,0.464177153136045,0.377150900366955,0.337245230867672,0.367573295618194,0.467681732833144,0.0417362270450751,0.0901059902312122
"ds","none","goalinfo6","setlevel","29",0.40956481207902,0.474233508067734,0.392072430091299,0.344658125651976,0.370587970558802,0.451634584984215,0.0417362270450751,0.090201041032277
"ds","none","goalinfo6","setlevel","3",0.402863269230209,0.467202640037635,0.385449806506312,0.339678123636705,0.371155246305914,0.437614857771778,0.0383973288814691,0.089877894001041
"ds","none","goalinfo6","setlevel","30",0.406785430990224,0.46719122779633,0.37348302657814,0.350708780037781,0.374062205880392,0.454637809243807,0.0417362270450751,0.0902712270071704
"ds","none","goalinfo6","setlevel","31",0.414743523047856,0.479223744380222,0.370902118730043,0.351202922259998,0.384044729387904,0.471172286875949,0.0400667779632721,0.0900596263499344
"ds","none","goalinfo6","setlevel","32",0.413435680689585,0.463956636445692,0.396884259909754,0.343521820990277,0.382348301507763,0.466556501302727,0.0417362270450751,0.0897672850328525
"ds","none","goalinfo6","setlevel","33",0.409863650653016,0.475646701169806,0.37314169291269,0.340085627986345,0.382958155430524,0.460598925461193,0.0417362270450751,0.090094847702689
"ds","none","goalinfo6","setlevel","34",0.408941529778463,0.472330664819831,0.381979420600115,0.335125512003588,0.37526528289474,0.462631816734289,0.0417362270450751,0.0896028919069531
"ds","none","goalinfo6","setlevel","35",0.41109333607461,0.472134657442003,0.381038483709449,0.353411264068329,0.375870139713337,0.45903083828953,0.0400667779632721,0.090139468175927
"ds","none","goalinfo6","setlevel","36",0.410462593925786,0.458459186156501,0.381575794316563,0.35195189642287,0.369346225575064,0.475737344697285,0.0417362270450751,0.0901347054564513
"ds","none","goalinfo6","setlevel","37",0.410322697350239,0.468809626959072,0.388948381265522,0.343770099287361,0.382380463185295,0.454276975418588,0.0417362270450751,0.0898392014528612
"ds","none","goalinfo6","setlevel","38",0.409951544341446,0.473694872332449,0.382882345734214,0.354892887231219,0.372794705555987,0.452095970887609,0.0400667779632721,0.0901912741366747
"ds","none","goalinfo6","setlevel","39",0.416879599824431,0.492610847954949,0.392232469128857,0.346089773102145,0.376889561578663,0.458919790066001,0.0417362270450751,0.0899852026703701
"ds","none","goalinfo6","setlevel","4",0.410118173445715,0.463332725495406,0.379852900190441,0.334518419544307,0.380793647883704,0.474460499273818,0.0417362270450751,0.0903141368873177
"ds","none","goalinfo6","setlevel","40",0.410285598498471,0.472597833414205,0.384073902763313,0.345801017524849,0.366484170781318,0.465747673735586,0.0417362270450751,0.0901357369798377
"ds","none","goalinfo6","setlevel","41",0.405092008978221,0.46482634409861,0.375607427730968,0.359970799991216,0.355918394438509,0.455078376117016,0.0417362270450751,0.0899408024040579
